Unique ID,Date Time,Venue,Postal Code,Game Type,Total buy in,Prize Pool,Rake,Prize Pool Ratio,Additional Info
20,1/31/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
21,1/31/2023 7:00:00 pm,Pensacola Greyhound Track,32506,NLH,120,85,35,0.7083333333333334,Tuesday $120 DEEP STACK
22,2/01/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
23,2/01/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,300,240,60,0.8,2023 Winter Open - Event #5 - Ladies No Limit Hold'em
24,2/01/2023 1:00:00 pm,Pensacola Greyhound Track,32506,PLO,270,200,70,0.7407407407407407,Wednesday $270 PLO
25,2/01/2023 3:00:00 pm,bestbet Jacksonville,32225,NLH,400,330,70,0.825,2023 Winter Open - Event #6 - No Limit Hold'em Bounty
26,2/01/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,120,95,25,0.7916666666666666,"No-Limit Hold'em - 9-Handed ($3,000 Guaranteed)"
27,2/02/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,220,190,30,0.8636363636363636,"No-Limit Hold'em - 9-Handed ($6,000 Guaranteed)"
28,2/02/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,100,75,25,0.75,No-Limit Hold'em
29,2/02/2023 7:00:00 pm,Pensacola Greyhound Track,32506,NLH,120,85,35,0.7083333333333334,Thursday $120 DEEP STACK
30,2/03/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,200,160,40,0.8,No-Limit Hold'em
31,2/04/2023 1:00:00 pm,Pensacola Greyhound Track,32506,NLH,120,85,35,0.7083333333333334,Saturday $120 DEEP STACK
32,2/05/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,200,160,40,0.8,No-Limit Hold'em
33,2/05/2023 12:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
34,2/05/2023 1:00:00 pm,Pensacola Greyhound Track,32506,NLH,120,85,35,0.7083333333333334,Sunday $120 DEEP STACK
35,2/06/2023 7:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
36,2/07/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,80,57,23,0.7125,No-Limit Hold'em - 9-Handed
37,2/07/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
38,2/08/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
39,2/08/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,120,95,25,0.7916666666666666,"No-Limit Hold'em - 9-Handed ($3,000 Guaranteed)"
40,2/09/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,220,190,30,0.8636363636363636,"No-Limit Hold'em - 9-Handed ($6,000 Guaranteed)"
41,2/09/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,100,75,25,0.75,No-Limit Hold'em
42,2/10/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,200,160,40,0.8,No-Limit Hold'em
43,2/12/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,200,160,40,0.8,No-Limit Hold'em
44,2/12/2023 12:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
45,2/12/2023 2:00:00 pm,Ebro Poker Room,32437,NLH,300,255,45,0.85,No-Limit Hold'em Deep Stack
46,2/13/2023 7:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
47,2/14/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,80,57,23,0.7125,No-Limit Hold'em - 9-Handed
48,2/14/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
49,2/15/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
50,2/15/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,120,95,25,0.7916666666666666,"No-Limit Hold'em - 9-Handed ($3,000 Guaranteed)"
51,2/16/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,220,190,30,0.8636363636363636,"No-Limit Hold'em - 9-Handed ($6,000 Guaranteed)"
52,2/16/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,100,75,25,0.75,No-Limit Hold'em
53,2/17/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,200,160,40,0.8,No-Limit Hold'em
54,2/19/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,200,160,40,0.8,No-Limit Hold'em
55,2/19/2023 12:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
56,2/19/2023 2:00:00 pm,Ebro Poker Room,32437,NLH,300,255,45,0.85,No-Limit Hold'em Deep Stack
57,2/20/2023 7:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
58,2/21/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,80,57,23,0.7125,No-Limit Hold'em - 9-Handed
59,2/21/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
60,2/22/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
61,2/22/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,120,95,25,0.7916666666666666,"No-Limit Hold'em - 9-Handed ($3,000 Guaranteed)"
62,2/23/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,220,190,30,0.8636363636363636,"No-Limit Hold'em - 9-Handed ($6,000 Guaranteed)"
63,2/23/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,100,75,25,0.75,No-Limit Hold'em
64,2/24/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,200,160,40,0.8,No-Limit Hold'em
65,2/26/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,200,160,40,0.8,No-Limit Hold'em
66,2/26/2023 12:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
67,2/26/2023 2:00:00 pm,Ebro Poker Room,32437,NLH,300,255,45,0.85,No-Limit Hold'em Deep Stack
68,2/27/2023 7:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
69,2/28/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,80,57,23,0.7125,No-Limit Hold'em - 9-Handed
70,2/28/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
71,3/01/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
72,3/01/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,120,95,25,0.7916666666666666,"No-Limit Hold'em - 9-Handed ($3,000 Guaranteed)"
73,3/02/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,220,190,30,0.8636363636363636,"No-Limit Hold'em - 9-Handed ($6,000 Guaranteed)"
74,3/02/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,100,75,25,0.75,No-Limit Hold'em
75,3/03/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,200,160,40,0.8,No-Limit Hold'em
76,3/05/2023 2:00:00 pm,Ebro Poker Room,32437,NLH,300,255,45,0.85,No-Limit Hold'em Deep Stack
77,3/06/2023 7:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
78,3/07/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,80,57,23,0.7125,No-Limit Hold'em - 9-Handed
79,3/07/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
80,3/08/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
81,3/08/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,120,95,25,0.7916666666666666,"No-Limit Hold'em - 9-Handed ($3,000 Guaranteed)"
82,3/09/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,220,190,30,0.8636363636363636,"No-Limit Hold'em - 9-Handed ($6,000 Guaranteed)"
83,3/09/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,100,75,25,0.75,No-Limit Hold'em
84,3/10/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,200,160,40,0.8,No-Limit Hold'em
85,3/12/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,200,160,40,0.8,No-Limit Hold'em
86,3/12/2023 12:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
87,3/12/2023 2:00:00 pm,Ebro Poker Room,32437,NLH,300,255,45,0.85,No-Limit Hold'em Deep Stack
88,3/13/2023 7:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
89,3/14/2023 6:00:00 pm,Ebro Poker Room,32437,NLH,80,57,23,0.7125,No-Limit Hold'em - 9-Handed
90,3/14/2023 7:00:00 pm,bestbet Orange Park,32073,NLH,60,40,20,0.6666666666666666,No-Limit Hold'em
91,3/15/2023 12:00:00 pm,bestbet Jacksonville,32225,NLH,100,75,25,0.75,No-Limit Hold'em
92,1/14/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
93,1/14/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
94,1/14/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLH,65,55,10,0.8461538461538461,No Limit Hold'em
95,1/14/2023 7:00:00 pm,Harrah's Laughlin,89029,NLH,95,76,19,0.8,No Limit Hold'em
96,1/15/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
97,1/15/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
98,1/15/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLH,35,25,10,0.7142857142857143,No Limit Hold'em
99,1/15/2023 7:00:00 pm,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
100,1/16/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
101,1/16/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,50,40,10,0.8,No Limit Hold'em
102,1/16/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLH,35,25,10,0.7142857142857143,No Limit Hold'em
103,1/16/2023 7:00:00 pm,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
104,1/17/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
105,1/17/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLH,35,25,10,0.7142857142857143,No Limit Hold'em
106,1/18/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
107,1/18/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLO8,35,25,10,0.7142857142857143,Omaha 8/B
108,1/19/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
109,1/19/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,50,40,10,0.8,No Limit Hold'em
110,1/19/2023 7:00:00 pm,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
111,1/20/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
112,1/20/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,50,40,10,0.8,No Limit Hold'em
113,1/20/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLH,50,40,10,0.8,Friday Night Deepstack
114,1/20/2023 7:00:00 pm,Harrah's Laughlin,89029,NLH,75,61,14,0.8133333333333334,No Limit Hold'em
115,1/21/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
116,1/21/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
117,1/21/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLH,65,55,10,0.8461538461538461,No Limit Hold'em
118,1/21/2023 7:00:00 pm,Harrah's Laughlin,89029,NLH,95,76,19,0.8,No Limit Hold'em
119,1/22/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
120,1/22/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
121,1/22/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLH,35,25,10,0.7142857142857143,No Limit Hold'em
122,1/22/2023 7:00:00 pm,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
123,1/23/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
124,1/23/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,50,40,10,0.8,No Limit Hold'em
125,1/23/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLH,35,25,10,0.7142857142857143,No Limit Hold'em
126,1/23/2023 7:00:00 pm,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
127,1/24/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
128,1/24/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLH,35,25,10,0.7142857142857143,No Limit Hold'em
129,1/25/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
130,1/25/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLO8,35,25,10,0.7142857142857143,Omaha 8/B
131,1/26/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
132,1/26/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,50,40,10,0.8,No Limit Hold'em
133,1/26/2023 7:00:00 pm,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
134,1/27/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
135,1/27/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,50,40,10,0.8,No Limit Hold'em
136,1/27/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLH,50,40,10,0.8,Friday Night Deepstack
137,1/27/2023 7:00:00 pm,Harrah's Laughlin,89029,NLH,75,61,14,0.8133333333333334,No Limit Hold'em
138,1/28/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
139,1/28/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
140,1/28/2023 7:00:00 pm,Riverside Resort & Casino,89029,NLH,65,55,10,0.8461538461538461,No Limit Hold'em
141,1/28/2023 7:00:00 pm,Harrah's Laughlin,89029,NLH,95,76,19,0.8,No Limit Hold'em
142,1/29/2023 10:00:00 am,Riverside Resort & Casino,89029,NLH,18,10,8,0.5555555555555556,No Limit Hold'em
143,1/29/2023 10:00:00 am,Harrah's Laughlin,89029,NLH,65,53,12,0.8153846153846154,No Limit Hold'em
